Generation   Generation_size_p   Avg_R_p   Generation_size_s   Avg_R_s
	1			0			0.000000			0			0.000000 
	2			10			1.200000			0			0.000000 
	3			14			1.214286			2			1.000000 
	4			22			0.772727			8			0.875000 
	5			35			0.971429			6			0.833333 
	6			38			1.210526			5			0.400000 
	7			50			1.000000			2			2.000000 
	8			64			0.453125			4			0.000000 
	9			31			0.096774			0			0.000000 
	10			3			0.666667			0			0.000000 
	11			2			0.000000			0			0.000000 
	12			0			0.000000			0			0.000000 
	13			0			0.000000			0			0.000000 
	14			0			0.000000			0			0.000000 
	15			0			0.000000			0			0.000000 
	16			0			0.000000			0			0.000000 
	17			0			0.000000			0			0.000000 
	18			0			0.000000			0			0.000000 
	19			0			0.000000			0			0.000000 
	20			0			0.000000			0			0.000000 
